event_key,SQLDATE,EventCode,status,verdict,grade,title,reason,used_url,source_url
1057799345,2022-08-09,190,OK_ORIGINAL,MATCH,HIGH,Taiwan holds artillery drill simulating defence against China attack,"기사는 대만이 중국의 공격에 대비한 포병 훈련을 실시했다고 명시하며, 이는 CAMEO 코드 190의 '재래식 무력 사용'과 일치하는 군사 사건입니다.",https://www.digitaljournal.com/world/taiwan-holds-artillery-drill-simulating-defence-against-china-attack/article,https://www.digitaljournal.com/world/taiwan-holds-artillery-drill-simulating-defence-against-china-attack/article
1057888512,2022-08-09,151,OK_ORIGINAL,AMBIGUOUS,MEDIUM,Nancy Pelosi calls Xi Jinping a 'scared bully',"기사는 낸시 펠로시 의원의 발언을 다루고 있으며, 이는 양안 관계에 영향을 줄 수 있는 정치적 발언이지만, 직접적인 군사 사건이나 경계 수준 강화와 같은 GDELT 분류 유형과는 거리가 있습니다.",https://www.dailymail.co.uk/news/article-11095239/Nancy-Pelosi-calls-Xi-Jinping-scared-bully.html,https://www.dailymail.co.uk/news/article-11095239/Nancy-Pelosi-calls-Xi-Jinping-scared-bully.html
1057786258,2022-08-09,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://mb.com.ph/2022/08/09/taiwan-to-hold-anti-invasion-drills-after-china-exercises-2/
1057799347,2022-08-09,194,OK_ORIGINAL,MISMATCH,LOW,Taiwan holds artillery drill simulating defence against China attack,"기사는 대만군이 중국의 공격을 시뮬레이션하는 포병 훈련을 실시했다는 내용으로, 실제 무력 충돌이 아닌 훈련이기 때문에 중화기 무력충돌(armed clash, heavy weapons)로 분류하기에는 부적합합니다.",https://www.digitaljournal.com/world/taiwan-holds-artillery-drill-simulating-defence-against-china-attack/article,https://www.digitaljournal.com/world/taiwan-holds-artillery-drill-simulating-defence-against-china-attack/article
1057827781,2022-08-09,150,OK_ORIGINAL,MATCH,HIGH,Taiwan holds live-fire drills days after Chinese military exercises around island,"기사는 중국의 군사 훈련에 대응하여 대만이 실시한 실탄 사격 훈련을 상세히 보도하고 있어, 이는 CAMEO 코드 150 (군사 태세)에 해당하는 양안 군사 사건으로 분류하는 것이 타당합니다.",https://www.presstv.ir/Detail/2022/08/09/687039/Taiwan-conducts-military-drill-tensions--China,https://www.presstv.ir/Detail/2022/08/09/687039/Taiwan-conducts-military-drill-tensions--China
1057838113,2022-08-09,194,OK_ORIGINAL,MATCH,HIGH,Taiwan conducts live-fire artillery exercise amid China manoeuvres (Ld),"기사는 대만의 실탄 포병 훈련을 보도하며, 이는 중국의 군사 훈련과 맞물려 중화기를 동원한 무력 충돌 상황으로 해석될 수 있습니다.",https://www.prokerala.com/news/articles/a1333700.html,https://www.prokerala.com/news/articles/a1333700.html
1057804522,2022-08-09,190,OK_WAYBACK,MATCH,MEDIUM,Taiwanese foreign minister says China conducting drills to prepare for invasion,기사는 대만과 중국 간의 군사 훈련 및 미사일 발사와 같은 재래식 무력 사용에 대한 내용을 다루고 있어 GDELT 분류 유형 'CAMEO 코드 190: 재래식 무력 사용'과 일치합니다.,http://web.archive.org/web/20220809114935/https://www.wionews.com/world/taiwan-begins-live-fire-military-exercise-to-deter-potential-chinese-invasion-505011,https://www.wionews.com/world/taiwan-begins-live-fire-military-exercise-to-deter-potential-chinese-invasion-505011
1057823349,2022-08-09,194,OK_ORIGINAL,MATCH,HIGH,Taiwan begins live-fire artillery exercise,기사는 대만과 중국 간의 군사적 긴장 상황에서 대만이 실시하는 포병 사격 훈련에 대해 보도하고 있어 CAMEO 코드 194 (중화기 무력충돌)에 해당합니다.,https://pmnewsnigeria.com/2022/08/09/taiwan-begins-live-fire-artillery-exercise/,https://pmnewsnigeria.com/2022/08/09/taiwan-begins-live-fire-artillery-exercise/
1057808552,2022-08-09,194,OK_ORIGINAL,MISMATCH,LOW,"BNN Bloomberg - Canada Business News, TSX Today, Oil and Energy Prices","해당 기사는 캐나다의 경제, 비즈니스 뉴스에 관한 내용으로, 양안 군사 사건과는 전혀 관련이 없습니다.",https://www.bnnbloomberg.ca/taiwan-begins-live-fire-artillery-drill-to-defend-against-china-1.1803283,https://www.bnnbloomberg.ca/taiwan-begins-live-fire-artillery-drill-to-defend-against-china-1.1803283
1057878079,2022-08-09,150,OK_ORIGINAL,MATCH,HIGH,Global lawmakers express concern over China's threats against Taiwan,"기사는 중국의 대만에 대한 군사 위협과 이에 대한 국제 의원들의 우려를 다루고 있으며, 이는 GDELT의 '군사 태세' 분류와 일치합니다.",https://www.bignewsnetwork.com/news/272648313/global-lawmakers-express-concern-over-china-threats-against-taiwan,https://www.bignewsnetwork.com/news/272648313/global-lawmakers-express-concern-over-china-threats-against-taiwan
1057814486,2022-08-09,150,OK_ORIGINAL,MATCH,HIGH,"Taiwan minister: China seeks excuses for military drills, and used Pelosi’s visit","기사는 중국이 대만 주변에서 군사 훈련을 실시하며 이를 펠로시 하원의장 방문을 빌미로 삼고 있다고 보도하고 있어, 이는 GDELT의 '군사 태세(military posturing)' 분류와 일치합니다.",https://wkzo.com/2022/08/08/taiwan-minister-china-seeks-excuses-for-military-drills-and-used-pelosis-visit/,https://wkzo.com/2022/08/08/taiwan-minister-china-seeks-excuses-for-military-drills-and-used-pelosis-visit/
1057810387,2022-08-09,154,OK_WAYBACK,MATCH,MEDIUM,Analysis | China shifts the military status quo on Taiwan after Pelosi visit,"기사는 펠로시 미 하원의장의 대만 방문 이후 중국이 대만 주변에서 실시한 군사 훈련, 미사일 발사, 항공기 기동 등을 자세히 설명하며, 이는 군사 동원 및 증강에 해당합니다.",http://web.archive.org/web/20220810033040/https://www.washingtonpost.com/world/2022/08/09/military-beijing-china-pla-taiwan-pelosi/,https://www.washingtonpost.com/world/2022/08/09/military-beijing-china-pla-taiwan-pelosi/
1057818536,2022-08-09,150,OK_ORIGINAL,MATCH,HIGH,Taiwan Begins Live-Fire Artillery Exercise Amid China Manoeuvres,"기사는 대만이 중국의 군사 훈련에 대응하여 실탄 포병 훈련을 실시하는 내용을 다루고 있으며, 이는 GDELT 분류 코드 150 '군사 태세'에 해당합니다.",https://menafn.com/1104667216/Taiwan-Begins-Live-Fire-Artillery-Exercise-Amid-China-Manoeuvres,https://menafn.com/1104667216/Taiwan-Begins-Live-Fire-Artillery-Exercise-Amid-China-Manoeuvres
1057818537,2022-08-09,150,OK_ORIGINAL,MATCH,HIGH,'We are not scared': Taiwan's foreign minister says island will stand up to China threats,"대만 외교부 장관이 중국의 군사적 위협에 굴복하지 않겠다는 의지를 밝히고 있으며, 이는 중국의 군사 훈련과 관련된 상황에서 나온 발언으로 군사 태세를 나타내는 CAMEO 코드 150과 부합합니다.",https://www.9news.com.au/world/china-news-taiwans-foreign-minister-says-island-will-stand-up-to-more-serious-threats/49ad81e1-ca56-47c8-a0ca-9e4bbe216860,https://www.9news.com.au/world/china-news-taiwans-foreign-minister-says-island-will-stand-up-to-more-serious-threats/49ad81e1-ca56-47c8-a0ca-9e4bbe216860
1057831895,2022-08-09,194,OK_ORIGINAL,MATCH,HIGH,Taiwan Conducts Live-Fire Artillery Exercise Amid China Manoeuvres (Ld),"기사는 대만이 중국의 군사 훈련에 대응하여 실시한 실제 포병 사격 훈련에 대해 설명하고 있으며, 이는 중화기를 포함하는 무력 충돌과 일치합니다.",https://menafn.com/1104668298/Taiwan-Conducts-Live-Fire-Artillery-Exercise-Amid-China-Manoeuvres-Ld,https://menafn.com/1104668298/Taiwan-Conducts-Live-Fire-Artillery-Exercise-Amid-China-Manoeuvres-Ld
1057838112,2022-08-09,194,OK_ORIGINAL,MATCH,HIGH,Taiwan conducts live-fire artillery exercise amid China manoeuvres (Ld),"기사는 대만의 포병 실탄 사격 훈련을 언급하며 중국의 군사 작전과 함께 이루어졌음을 명시하고 있어, 중화기를 사용한 무력 충돌 가능성을 내포하고 있습니다.",https://www.prokerala.com/news/articles/a1333700.html,https://www.prokerala.com/news/articles/a1333700.html
1057843186,2022-08-09,150,OK_ORIGINAL,MATCH,HIGH,"Taiwan begins live ammunition exercise, says China preparing for invasion","기사는 대만이 실탄 사격 훈련을 시작하고 중국이 침공을 준비하고 있다고 보도하며, 이는 양안의 군사적 긴장 상황과 군사 태세를 명확히 보여주므로 GDELT의 '군사 태세(military posturing)' 분류와 일치합니다.",https://dailypost.ng/2022/08/09/taiwan-begins-live-ammunition-exercise-says-china-preparing-for-invasion/,https://dailypost.ng/2022/08/09/taiwan-begins-live-ammunition-exercise-says-china-preparing-for-invasion/
1057800892,2022-08-09,190,OK_ORIGINAL,MATCH,HIGH,Taiwan Holds Artillery Drill Simulating Defence Against China Attack,"기사는 대만의 중국 공격 시뮬레이션 포병 훈련을 보도하며, 이는 재래식 무력 사용(CAMEO 코드 190)의 맥락에 부합하는 양안 군사 사건입니다.",https://www.ibtimes.com/taiwan-holds-artillery-drill-simulating-defence-against-china-attack-3599487,https://www.ibtimes.com/taiwan-holds-artillery-drill-simulating-defence-against-china-attack-3599487
1057818538,2022-08-09,150,OK_ORIGINAL,MATCH,HIGH,Taiwan Begins Live-Fire Artillery Exercise Amid China Manoeuvres,"기사는 대만이 중국의 군사적 위협에 맞서 실탄 포병 훈련을 실시하고 있다는 내용을 다루고 있으며, 이는 '군사 태세(military posturing)'로 분류되는 CAMEO 코드 150에 부합합니다.",https://menafn.com/1104667216/Taiwan-Begins-Live-Fire-Artillery-Exercise-Amid-China-Manoeuvres,https://menafn.com/1104667216/Taiwan-Begins-Live-Fire-Artillery-Exercise-Amid-China-Manoeuvres
1057848756,2022-08-09,151,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.telegraph.co.uk/world-news/2022/08/09/china-taiwan-history-military-invade-independence-beijing/
1057819118,2022-08-09,194,OK_ORIGINAL,MATCH,HIGH,Taiwan Begins Live-Fire Artillery Exercise Amid China Manoeuvres,"기사는 대만이 중국의 군사적 위협에 대응하여 실제 포병 사격 훈련을 실시한다는 내용으로, 중화기를 사용하는 무력 충돌과 관련된 사건으로 분류하는 것이 적절합니다.",https://menafn.com/1104667216/Taiwan-Begins-Live-Fire-Artillery-Exercise-Amid-China-Manoeuvres,https://menafn.com/1104667216/Taiwan-Begins-Live-Fire-Artillery-Exercise-Amid-China-Manoeuvres
1057788266,2022-08-09,150,OK_ORIGINAL,MATCH,HIGH,China continues threatening military exercises around Taiwan territory,"기사는 중국이 대만 주변에서 진행 중인 군사 훈련을 자세히 설명하며, 이는 GDELT가 분류한 '군사 태세(military posturing)' 유형에 직접적으로 부합합니다.",https://www.kxxv.com/news/national/china-continues-threatening-military-exercises-around-taiwan-territory,https://www.kxxv.com/news/national/china-continues-threatening-military-exercises-around-taiwan-territory
1077633882,2022-12-25,150,OK_ORIGINAL,MATCH,HIGH,China responds to US 'provocation',"기사는 대만과의 군사 지원 승인에 대응하여 중국이 대만 주변에서 실시한 군사 훈련을 보도하고 있으며, 이는 '군사 태세'로 분류된 CAMEO 코드 150과 일치합니다.",https://www.taiwansun.com/news/273266288/china-responds-to-us-provocation,https://www.taiwansun.com/news/273266288/china-responds-to-us-provocation
1077633881,2022-12-25,150,OK_ORIGINAL,MATCH,HIGH,China responds to US 'provocation',기사는 미국이 대만에 안보 지원을 승인한 것에 대한 대응으로 중국이 대만 인근에서 실시한 군사 훈련을 상세히 보도하고 있어 GDELT의 '군사 태세(military posturing)' 분류와 일치합니다.,https://www.taiwansun.com/news/273266288/china-responds-to-us-provocation,https://www.taiwansun.com/news/273266288/china-responds-to-us-provocation
1047219080,2022-06-01,190,OK_ORIGINAL,AMBIGUOUS,MEDIUM,Joe Biden Warned by Critic That His Taiwan Stance Against China Will End in US Defeat,"기사는 대만 해협의 긴장 상황을 다루고 있지만, 현재 시점에서 재래식 무력 사용(CAMEO 코드 190)과 같은 실제 군사적 충돌보다는 정치적 발언과 군사 훈련 시뮬레이션에 초점을 맞추고 있어 분류 유형과의 일치 여부가 불확실합니다.",http://www.hngn.com/articles/242455/20220531/joe-biden-warned-critic-taiwan-stance-against-china-will-end.htm,http://www.hngn.com/articles/242455/20220531/joe-biden-warned-critic-taiwan-stance-against-china-will-end.htm
1047311450,2022-06-01,190,OK_ORIGINAL,MATCH,HIGH,"China conducts military exercises near Taiwan, warns U.S. of 'serious consequences'","기사에서 중국 인민해방군이 대만 주변에서 '전투 태세 순찰'이라는 명칭으로 대규모 군사 훈련을 실시했으며, 이는 재래식 무력을 사용한 군사 활동으로 분류될 수 있습니다.",https://ground.news/article/china-conducts-military-exercises-near-taiwan-warns-us-of-serious-consequences_49073d,https://ground.news/article/china-conducts-military-exercises-near-taiwan-warns-us-of-serious-consequences_49073d
1047243964,2022-06-01,150,EMPTY,-,UNVERIFIED,,본문 확보 실패,,https://www.msn.com/en-us/news/world/china-conducts-military-exercises-near-taiwan-warns-us-of-serious-consequences/ar-AAXWKos
1047360399,2022-06-01,151,OK_ORIGINAL,MATCH,HIGH,China explains reason for show of force near Taiwan,"기사는 중국이 대만 주변에 군함과 군용기를 배치하며 '무력 시위'를 벌였다고 보도하고 있으며, 이는 경계 수준 강화에 해당하는 양안 군사 사건으로 분류할 수 있습니다.",https://www.shanghaisun.com/news/272572704/china-explains-reason-for-show-of-force-near-taiwan,https://www.shanghaisun.com/news/272572704/china-explains-reason-for-show-of-force-near-taiwan
1047285384,2022-06-01,190,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.laprensalatina.com/china-says-its-military-held-combat-readiness-patrol-around-taiwan/
821077072,2019-02-04,193,OK_ORIGINAL,MISMATCH,LOW,"One Taiwanese killed, nine injured in Shanghai road accident (update) | Eye On Taiwan","기사는 대만 관광객이 중국 상하이에서 교통사고로 사망하고 부상당한 사건을 다루고 있어, GDELT가 분류한 '소형화기 충돌'과 같은 군사 사건과는 전혀 관련이 없습니다.",https://www.eyeontaiwan.com/one-taiwanese-killed-nine-injured-in-shanghai-road-accident-update,https://www.eyeontaiwan.com/one-taiwanese-killed-nine-injured-in-shanghai-road-accident-update
632423104,2017-03-01,193,OK_ORIGINAL,MISMATCH,LOW,Taiwan Containerized Scrap import prices shoot up to $269 a ton - Shanghai Metals Market (SMM),"기사는 대만발 스크랩(고철) 수입 가격 상승에 대한 경제 기사이며, 소형화기 충돌과 관련된 군사 사건이 아닙니다.",https://news.metal.com/newscontent/100725762/taiwan-containerized-scrap-import-prices-shoot-up-to-269-a-ton,https://news.metal.com/newscontent/100725762/taiwan-containerized-scrap-import-prices-shoot-up-to-269-a-ton
1043511034,2022-05-10,195,OK_ORIGINAL,MATCH,HIGH,Two Chinese military aircraft enter Taiwan's air defense identification zone,"기사는 중국 군용 항공기가 대만의 방공식별구역에 진입한 사건을 보도하고 있으며, 이는 CAMEO 코드 195 '공중무기 사용(air weapons)'에 해당합니다.",https://www.bignewsnetwork.com/news/272545351/two-chinese-military-aircraft-enter-taiwan-air-defense-identification-zone,https://www.bignewsnetwork.com/news/272545351/two-chinese-military-aircraft-enter-taiwan-air-defense-identification-zone
652612244,2017-05-04,190,OK_ORIGINAL,MISMATCH,LOW,"Taiwan thanks Australia for diamond invitation, as Beijing unhappy","이 기사는 대만과 중국 간의 외교적 갈등을 다루고 있지만, 재래식 무력 사용과 관련된 군사 사건을 묘사하고 있지 않습니다.",http://www.smh.com.au/world/taiwan-thanks-australia-for-diamond-invitation-as-beijing-unhappy-20170504-gvyief.html,http://www.smh.com.au/world/taiwan-thanks-australia-for-diamond-invitation-as-beijing-unhappy-20170504-gvyief.html
652610570,2017-05-04,190,OK_ORIGINAL,MISMATCH,LOW,"Taiwan thanks Australia for diamond invitation, as Beijing unhappy","이 기사는 양안 간의 외교적 긴장과 대만 국제 참여를 둘러싼 갈등을 다루고 있으며, 재래식 무력 사용과는 관련이 없습니다.",http://www.smh.com.au/world/taiwan-thanks-australia-for-diamond-invitation-as-beijing-unhappy-20170504-gvyief.html,http://www.smh.com.au/world/taiwan-thanks-australia-for-diamond-invitation-as-beijing-unhappy-20170504-gvyief.html
1093807841,2023-04-06,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,https://www.theaustralian.com.au/news/latest-news/us-house-speaker-meets-taiwan-president-despite-beijings-threats/news-story/9208a7b30b405fc3ccd4d82554a9db05?nk=4f9fd783cd46abef5e10b153ad8c7193-1680738398
1108673468,2022-06-14,150,OK_ORIGINAL,AMBIGUOUS,MEDIUM,"Biden dispatching Sullivan to Tokyo for talks with Japan, Philippines, South Korea officials","기사는 미국, 일본, 필리핀, 한국 간의 안보 협력 강화 논의를 다루고 있으며, 이는 중국과의 긴장 고조와 연관이 있을 수 있지만, 직접적으로 양안 군사 사건이나 군사 태세에 대한 구체적인 내용은 포함하고 있지 않습니다.",https://news.yahoo.com/biden-dispatching-sullivan-tokyo-talks-002941245.html,https://news.yahoo.com/biden-dispatching-sullivan-tokyo-talks-002941245.html
603351107,2016-11-28,150,OK_ORIGINAL,MISMATCH,LOW,"The Straits Times - Breaking news, Singapore news, Asia and world news & multimedia","기사 본문은 양안 군사 사건과 전혀 관련 없는 싱가포르 뉴스, 순환선 개통, 직장 내 발언 등 다양한 주제를 다루고 있으며, CAMEO 코드 150인 군사 태세와도 일치하지 않습니다.",http://www.straitstimes.com/asia/east-asia/saf-vehicle-seizure-china-voices-unhappiness-to-spore,http://www.straitstimes.com/asia/east-asia/saf-vehicle-seizure-china-voices-unhappiness-to-spore
734308334,2018-02-27,190,OK_WAYBACK,MISMATCH,LOW,Taiwan's Innolux sues Chinese TV maker for flat panel patent ripoff,"이 기사는 대만 기업이 중국 기업을 상대로 제기한 특허 침해 소송에 관한 내용으로, 재래식 무력 사용과 같은 군사 사건과는 전혀 관련이 없습니다.",http://web.archive.org/web/20180227104632/http://www.thestandard.com.hk/breaking-news.php?id=103477,http://www.thestandard.com.hk/breaking-news.php?id=103477
734273554,2018-02-27,190,OK_ORIGINAL,MISMATCH,LOW,Innolux sues Chinese company for patent infringement - Focus Taiwan,"해당 기사는 대만 기업이 중국 기업을 상대로 특허 침해 소송을 제기한 사건으로, 재래식 무력 사용과는 무관한 민사 소송에 해당합니다.",http://focustaiwan.tw/news/ast/201802270006.aspx,http://focustaiwan.tw/news/ast/201802270006.aspx
734309415,2018-02-27,190,OK_WAYBACK,MISMATCH,LOW,Taiwan's Innolux sues Chinese TV maker for flat panel patent ripoff,"이 기사는 특허 침해에 대한 민사 소송에 관한 것으로, 재래식 무력 사용과 같은 군사적 사건과는 관련이 없습니다.",http://web.archive.org/web/20180227104632/http://www.thestandard.com.hk/breaking-news.php?id=103477,http://www.thestandard.com.hk/breaking-news.php?id=103477
734272499,2018-02-27,190,OK_ORIGINAL,MISMATCH,LOW,Innolux sues Chinese company for patent infringement - Focus Taiwan,"해당 기사는 특허 침해에 대한 민사 소송에 관한 내용으로, CAMEO 코드 190(재래식 무력 사용)과는 관련이 없습니다.",http://focustaiwan.tw/news/ast/201802270006.aspx,http://focustaiwan.tw/news/ast/201802270006.aspx
607747316,2016-12-12,150,OK_ORIGINAL,AMBIGUOUS,MEDIUM,"Trump ups US ante on Taiwan, but China has leverage too","기사는 트럼프의 대만 정책 발언을 다루고 있지만, 직접적인 군사적 행동이나 위협보다는 외교적, 경제적 협상 도구로 사용될 가능성에 초점을 맞추고 있어 '군사 태세'로 직접 분류하기에는 애매한 부분이 있습니다.",http://www.dailymail.co.uk/wires/ap/article-4026638/Trump-ups-US-ante-Taiwan-China-leverage-too.html,http://www.dailymail.co.uk/wires/ap/article-4026638/Trump-ups-US-ante-Taiwan-China-leverage-too.html
607599162,2016-12-12,150,OK_ORIGINAL,AMBIGUOUS,MEDIUM,Taiwan frets at being pawn in any Trump re-set of U.S.-China ties,"기사는 트럼프 당선인의 발언으로 인한 대만 내 우려와 미중 관계 변화 가능성을 주로 다루고 있으며, 중국 군용기의 대만 인근 해역 비행이 언급되긴 하지만 양안 간의 직접적인 군사적 충돌이나 군사적 행동을 묘사하는 것이 아니라 군사적 태세(military posturing)로 분류하기에는 맥락상 애매한 부분이 있습니다.",https://www.yahoo.com/news/taiwan-frets-being-pawn-trump-set-u-china-120205094.html,https://www.yahoo.com/news/taiwan-frets-being-pawn-trump-set-u-china-120205094.html
607599146,2016-12-12,150,OK_ORIGINAL,AMBIGUOUS,MEDIUM,Taiwan frets at being pawn in any Trump re-set of U.S.-China ties,"기사는 양안 관계 및 군사적 긴장감을 다루고 있지만, GDELT 분류 유형인 '군사 태세(military posturing)'에 직접적으로 해당하는 구체적인 군사 행동보다는 미국의 대만 정책 변화와 관련된 정치적, 외교적 논의에 초점을 맞추고 있습니다.",https://www.yahoo.com/news/taiwan-frets-being-pawn-trump-set-u-china-120205094.html,https://www.yahoo.com/news/taiwan-frets-being-pawn-trump-set-u-china-120205094.html
607599143,2016-12-12,150,OK_ORIGINAL,AMBIGUOUS,MEDIUM,Taiwan frets at being pawn in any Trump re-set of U.S.-China ties,"기사는 대만과 관련된 미국-중국 관계 변화 및 중국의 군사 훈련을 언급하지만, 주요 내용은 정치적 발언에 따른 대만의 우려이며 직접적인 양안 군사 사건이나 군사 태세에 대한 자세한 설명은 부족합니다.",https://www.yahoo.com/news/taiwan-frets-being-pawn-trump-set-u-china-120205094.html,https://www.yahoo.com/news/taiwan-frets-being-pawn-trump-set-u-china-120205094.html
607747315,2016-12-12,150,OK_ORIGINAL,AMBIGUOUS,MEDIUM,"Trump ups US ante on Taiwan, but China has leverage too","기사는 트럼프의 대만 정책 발언을 언급하며 중국과의 긴장 고조 가능성을 시사하지만, 직접적인 군사적 행동이나 군사 태세를 묘사하기보다는 외교적, 경제적 협상 도구로서의 가능성에 초점을 맞추고 있어 CAMEO 코드 150(군사 태세)과 명확히 일치한다고 보기 어렵습니다.",http://www.dailymail.co.uk/wires/ap/article-4026638/Trump-ups-US-ante-Taiwan-China-leverage-too.html,http://www.dailymail.co.uk/wires/ap/article-4026638/Trump-ups-US-ante-Taiwan-China-leverage-too.html
607666316,2016-12-12,190,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,http://www.todayonline.com/chinaindia/china/chinas-red-line-taiwan-has-asia-braced-lose-lose-battle-trump
607525715,2016-12-11,150,OK_ORIGINAL,MISMATCH,LOW,SgLinks.com is for sale | HugeDomains,"제시된 기사는 도메인 판매에 대한 내용으로, 양안 군사 사건 및 군사 태세와 전혀 관련이 없습니다.",http://sglinks.com/pages/85597650-chinese-media-warn-immature-trump-over-taiwan-policy-say,http://sglinks.com/pages/85597650-chinese-media-warn-immature-trump-over-taiwan-policy-say
607599144,2016-12-12,150,OK_ORIGINAL,AMBIGUOUS,MEDIUM,Taiwan frets at being pawn in any Trump re-set of U.S.-China ties,"기사는 트럼프의 발언으로 인한 대만과 중국의 외교적 긴장을 다루고 있으며, 중국 군사 항공기 훈련이 언급되지만, 이는 미국-중국 관계의 맥락에서 제시되며 직접적인 양안 군사 사건의 '군사 태세'로 분류하기에는 애매한 측면이 있습니다.",https://www.yahoo.com/news/taiwan-frets-being-pawn-trump-set-u-china-120205094.html,https://www.yahoo.com/news/taiwan-frets-being-pawn-trump-set-u-china-120205094.html
607599161,2016-12-12,150,OK_ORIGINAL,AMBIGUOUS,MEDIUM,Taiwan frets at being pawn in any Trump re-set of U.S.-China ties,"기사는 양안 관련 정치적 발언과 중국의 군사 훈련을 언급하지만, GDELT 분류 사건 유형인 '군사 태세'에 직접적으로 부합하는 구체적인 군사 행동보다는 정치적 논쟁과 긴장에 초점을 맞추고 있습니다.",https://www.yahoo.com/news/taiwan-frets-being-pawn-trump-set-u-china-120205094.html,https://www.yahoo.com/news/taiwan-frets-being-pawn-trump-set-u-china-120205094.html
607599145,2016-12-12,150,OK_ORIGINAL,AMBIGUOUS,MEDIUM,Taiwan frets at being pawn in any Trump re-set of U.S.-China ties,"기사는 트럼프 대통령 당선인의 발언으로 인한 양안 관계에 대한 대만의 우려와 중국의 군사 훈련을 언급하고 있지만, GDELT 분류 코드 150 '군사 태세'와 직접적으로 일치한다고 보기는 어렵습니다.",https://www.yahoo.com/news/taiwan-frets-being-pawn-trump-set-u-china-120205094.html,https://www.yahoo.com/news/taiwan-frets-being-pawn-trump-set-u-china-120205094.html
607747314,2016-12-12,150,OK_ORIGINAL,MATCH,HIGH,"Trump ups US ante on Taiwan, but China has leverage too","이 기사는 트럼프 대통령 당선인의 대만 정책 발언으로 인해 고조될 수 있는 미중 간의 외교적, 군사적 긴장에 대해 다루고 있으며, 이는 군사 태세와 관련된 사건으로 분류될 수 있습니다.",http://www.dailymail.co.uk/wires/ap/article-4026638/Trump-ups-US-ante-Taiwan-China-leverage-too.html,http://www.dailymail.co.uk/wires/ap/article-4026638/Trump-ups-US-ante-Taiwan-China-leverage-too.html
572243401,2016-08-24,190,OK_ORIGINAL,MISMATCH,LOW,Taiwan Vice President to visit Vatican amid China progress | Taiwan Vice President to visit Vatican amid China progress,"이 기사는 대만의 부통령이 교황청을 방문하는 외교적 사안을 다루고 있으며, 재래식 무력 사용과 같은 군사 사건과는 관련이 없습니다.",http://www.deccanchronicle.com/world/asia/240816/taiwan-vice-president-to-visit-vatican-amid-china-progress.html,http://www.deccanchronicle.com/world/asia/240816/taiwan-vice-president-to-visit-vatican-amid-china-progress.html
572241421,2016-08-24,190,OK_ORIGINAL,MISMATCH,LOW,Taiwan Vice President to visit Vatican amid China progress | Taiwan Vice President to visit Vatican amid China progress,"해당 기사는 대만의 부통령이 바티칸을 방문하는 외교적 사안을 다루고 있으며, 재래식 무력 사용과 관련된 군사적 사건과는 무관합니다.",http://www.deccanchronicle.com/world/asia/240816/taiwan-vice-president-to-visit-vatican-amid-china-progress.html,http://www.deccanchronicle.com/world/asia/240816/taiwan-vice-president-to-visit-vatican-amid-china-progress.html
605761024,2016-12-06,190,OK_ORIGINAL,MISMATCH,LOW,Donald Trump is aggressively provoking China. What is he thinking?,"기사는 도널드 트럼프의 중국 관련 외교 및 경제 정책에 대한 논평이며, 실제 양안 군사 사건이나 재래식 무력 사용을 묘사하고 있지 않습니다.",http://theweek.com/articles/665560/donald-trump-aggressively-provoking-china-what-thinking,http://theweek.com/articles/665560/donald-trump-aggressively-provoking-china-what-thinking
626070312,2017-02-10,192,OK_ORIGINAL,MISMATCH,LOW,Trump vows to honor 'One China' policy in first phone call as president with China's Xi,"이 기사는 도널드 트럼프 미국 대통령과 시진핑 중국 주석 간의 통화 내용을 다루고 있으며, '하나의 중국' 정책 준수에 대한 논의를 중심으로 하고 있어 영토 점령과 같은 군사 사건과는 거리가 멉니다.",http://www.businessinsider.com/trump-xi-jinping-one-china-phone-call-2017-2,http://www.businessinsider.com/trump-xi-jinping-one-china-phone-call-2017-2
617408473,2017-01-16,190,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,http://english.sina.com/china/d/2017-01-16/detail-ifxzqnim4521640.shtml
617407265,2017-01-16,190,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,http://english.sina.com/china/d/2017-01-16/detail-ifxzqnim4521640.shtml
618201581,2017-01-18,190,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,http://www.chinapost.com.tw/taiwan/national/national-news/2017/01/18/489725/Tire-factory.htm
618212370,2017-01-18,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,http://presstv.com/Detail/2017/01/18/506672/Taiwan-annual-drills-China-tensions
618212369,2017-01-18,150,NOTFOUND,-,UNVERIFIED,,본문 확보 실패,,http://presstv.com/Detail/2017/01/18/506672/Taiwan-annual-drills-China-tensions
